txn_id,timestamp,sender_id,receiver_id,amount,is_suspicious,decision,sender_risk
TXN000993380,2024-01-08 11:42:23.265949,ACC021478,ACC000190,12428.24,1,BLOCK,0.0
TXN000995770,2024-01-08 11:44:32.000000,ACC000041,ACC018287,578.79,0,BLOCK,1.0
TXN000968339,2024-01-08 11:44:59.000000,ACC000846,ACC016199,515.89,0,BLOCK,1.0
TXN001000772,2024-01-08 11:50:00.000000,ACC000015,ACC023538,1852.82,0,BLOCK,1.0
TXN000972388,2024-01-08 11:51:17.000000,ACC000160,ACC006184,3911.75,0,BLOCK,1.0
TXN000960996,2024-01-08 11:54:34.000000,ACC001027,ACC013493,4572.87,0,BLOCK,1.0
TXN000700505,2024-01-08 12:00:00.000000,ACC018369,ACC002338,102354.29,0,COOLING,0.0
TXN000404440,2024-01-08 12:00:00.000000,ACC006314,ACC006253,115036.51,0,COOLING,0.0
TXN000579333,2024-01-08 12:00:00.000000,ACC007552,ACC020905,122457.58,0,COOLING,0.0
TXN000335920,2024-01-08 12:00:00.000000,ACC013413,ACC005264,106978.46,0,COOLING,0.0
TXN000826256,2024-01-08 12:00:00.000000,ACC005617,ACC025287,143284.97,0,COOLING,0.0
TXN000910161,2024-01-08 12:00:00.000000,ACC006757,ACC022494,148133.26,0,COOLING,0.0
TXN000646458,2024-01-08 12:00:00.000000,ACC026766,ACC026263,118308.77,0,COOLING,0.0
TXN000629732,2024-01-08 12:00:00.000000,ACC020192,ACC026439,108878.15,0,COOLING,0.0
TXN000454337,2024-01-08 12:00:00.000000,ACC018177,ACC003405,132883.57,0,COOLING,0.0
TXN000983918,2024-01-08 12:00:00.000000,ACC009852,ACC000036,32104.46,0,BLOCK,0.0
TXN000022228,2024-01-08 12:00:00.000000,ACC004665,ACC018782,109963.07,0,COOLING,0.0
TXN000122710,2024-01-08 12:00:00.000000,ACC017179,ACC021742,107105.29,0,COOLING,0.0
TXN000389840,2024-01-08 12:00:00.000000,ACC001593,ACC008272,113657.98,0,COOLING,0.0
TXN000989904,2024-01-08 12:01:07.000000,ACC000861,ACC013601,485.02,0,BLOCK,1.0
TXN000972851,2024-01-08 12:02:19.000000,ACC001004,ACC024159,466.05,0,BLOCK,1.0
TXN000997375,2024-01-08 12:09:11.000000,ACC000972,ACC019103,35.7,0,BLOCK,1.0
TXN000971509,2024-01-08 12:13:50.000000,ACC000857,ACC017335,1820.9,0,BLOCK,1.0
TXN000977592,2024-01-08 12:17:55.000000,ACC000710,ACC012095,686.34,0,BLOCK,1.0
TXN000981188,2024-01-08 12:20:21.000000,ACC000623,ACC019908,4673.76,0,BLOCK,1.0
TXN000964196,2024-01-08 12:21:19.000000,ACC000432,ACC023097,469.06,0,BLOCK,1.0
TXN000985825,2024-01-08 12:25:12.000000,ACC000333,ACC011863,120.52,0,BLOCK,1.0
TXN000965543,2024-01-08 12:27:42.800088,ACC022314,ACC001005,11096.07,1,BLOCK,0.0
TXN000965544,2024-01-08 12:30:09.907514,ACC014587,ACC001005,12062.99,1,BLOCK,0.0
TXN000999559,2024-01-08 12:34:22.041630,ACC000018,ACC011342,12921.19,0,BLOCK,1.0
TXN000984293,2024-01-08 12:38:48.000000,ACC000655,ACC019584,3170.29,0,BLOCK,1.0
TXN000973890,2024-01-08 12:44:58.000000,ACC000340,ACC021566,2079.64,0,BLOCK,1.0
TXN000997236,2024-01-08 12:46:40.000000,ACC000173,ACC005564,658.0,0,BLOCK,1.0
TXN000987796,2024-01-08 12:49:42.000000,ACC000747,ACC022962,534.19,0,BLOCK,1.0
TXN000974957,2024-01-08 12:53:20.000000,ACC000964,ACC004398,181.52,0,BLOCK,1.0
TXN000964752,2024-01-08 12:59:37.000000,ACC000259,ACC007461,361.01,0,BLOCK,1.0
TXN000996747,2024-01-08 12:59:51.000000,ACC000027,ACC026782,237.59,0,BLOCK,1.0
TXN000985398,2024-01-08 13:00:00.000000,ACC022352,ACC000398,81671.16,0,BLOCK,0.0
TXN000025466,2024-01-08 13:00:00.000000,ACC006633,ACC015462,124701.75,0,COOLING,0.0
TXN000524756,2024-01-08 13:00:00.000000,ACC004332,ACC024072,108810.67,0,COOLING,0.0
TXN000979610,2024-01-08 13:00:00.000000,ACC012746,ACC000074,29823.38,0,BLOCK,0.0
TXN000268758,2024-01-08 13:00:00.000000,ACC009951,ACC011091,142694.48,0,COOLING,0.0
TXN000775780,2024-01-08 13:00:00.000000,ACC018998,ACC012294,124026.56,0,COOLING,0.0
TXN000640283,2024-01-08 13:00:00.000000,ACC017742,ACC002705,125019.73,0,COOLING,0.0
TXN000643483,2024-01-08 13:00:00.000000,ACC015419,ACC021437,107320.61,0,COOLING,0.0
TXN000168983,2024-01-08 13:00:00.000000,ACC007246,ACC013244,104592.23,0,COOLING,0.0
TXN000328051,2024-01-08 13:00:00.000000,ACC011953,ACC009234,124239.55,0,COOLING,0.0
TXN000766414,2024-01-08 13:00:00.000000,ACC011442,ACC006432,103835.95,0,COOLING,0.0
TXN000982052,2024-01-08 13:10:27.000000,ACC000297,ACC008275,37.38,0,BLOCK,1.0
TXN000997812,2024-01-08 13:10:54.000000,ACC000281,ACC010800,53.22,0,BLOCK,1.0
TXN000984011,2024-01-08 13:15:58.077094,ACC000916,ACC026194,52430.26,0,BLOCK,1.0
TXN000993363,2024-01-08 13:17:43.904457,ACC011447,ACC000190,11910.47,1,BLOCK,0.0
TXN000990581,2024-01-08 13:24:39.000000,ACC000927,ACC020210,9237.92,0,BLOCK,1.0
TXN000968814,2024-01-08 13:26:11.000000,ACC000558,ACC004271,3384.14,0,BLOCK,1.0
TXN000975314,2024-01-08 13:31:34.000000,ACC000569,ACC022245,1781.8,0,BLOCK,1.0
TXN000995871,2024-01-08 13:38:03.000000,ACC000521,ACC026599,982.45,0,BLOCK,1.0
TXN000967572,2024-01-08 13:38:22.121129,ACC000854,ACC014450,52119.9,0,BLOCK,1.0
TXN000964646,2024-01-08 13:44:27.000000,ACC000187,ACC020074,149.54,0,BLOCK,1.0
TXN000966724,2024-01-08 13:47:35.437548,ACC000354,ACC017427,87320.97,1,BLOCK,1.0
TXN000990030,2024-01-08 13:47:45.000000,ACC000305,ACC005650,837.71,0,BLOCK,1.0
TXN000980296,2024-01-08 13:48:11.000000,ACC000997,ACC004207,26349.21,0,BLOCK,1.0
TXN000989657,2024-01-08 13:48:12.850578,ACC000693,ACC023717,18221.57,0,BLOCK,1.0
TXN000970476,2024-01-08 13:49:07.000000,ACC000660,ACC021957,5618.26,0,BLOCK,1.0
TXN000997408,2024-01-08 14:00:00.000000,ACC014794,ACC000972,35376.66,0,BLOCK,0.0
TXN000999951,2024-01-08 14:00:00.000000,ACC023496,ACC000071,140911.05,0,BLOCK,0.0
TXN000989852,2024-01-08 14:00:00.000000,ACC019005,ACC000708,129275.62,0,BLOCK,0.0
TXN000095754,2024-01-08 14:00:00.000000,ACC018345,ACC003257,116526.03,0,COOLING,0.0
TXN000850373,2024-01-08 14:00:00.000000,ACC021360,ACC024019,120183.7,0,COOLING,0.0
TXN000703213,2024-01-08 14:00:00.000000,ACC012223,ACC011487,134829.97,0,COOLING,0.0
TXN000917307,2024-01-08 14:00:00.000000,ACC004144,ACC002467,124802.82,0,COOLING,0.0
TXN000571551,2024-01-08 14:00:00.000000,ACC004371,ACC023224,142401.64,0,COOLING,0.0
TXN000884934,2024-01-08 14:00:00.000000,ACC004853,ACC013406,108873.02,0,COOLING,0.0
TXN000707400,2024-01-08 14:00:00.000000,ACC010236,ACC008465,107875.87,0,COOLING,0.0
TXN000993969,2024-01-08 14:01:01.000000,ACC000879,ACC006285,15.34,0,BLOCK,1.0
TXN000983913,2024-01-08 14:01:13.000000,ACC000036,ACC024566,580.6,0,BLOCK,1.0
TXN000984733,2024-01-08 14:04:09.000000,ACC000437,ACC016283,40.61,0,BLOCK,1.0
TXN000990586,2024-01-08 14:09:08.000000,ACC000927,ACC023597,291.99,0,BLOCK,1.0
TXN001000823,2024-01-08 14:11:42.000000,ACC000431,ACC012853,829.96,0,BLOCK,1.0
TXN000989303,2024-01-08 14:12:54.000000,ACC000774,ACC011978,222.7,0,BLOCK,1.0
TXN000989656,2024-01-08 14:14:26.095791,ACC000693,ACC009112,23736.87,0,BLOCK,1.0
TXN000966425,2024-01-08 14:19:00.000000,ACC000428,ACC007208,2077.23,0,BLOCK,1.0
TXN000984711,2024-01-08 14:20:39.400866,ACC001055,ACC008318,80040.35,1,BLOCK,1.0
TXN000991901,2024-01-08 14:26:06.508634,ACC000996,ACC025677,42931.73,1,BLOCK,1.0
TXN000998203,2024-01-08 14:36:58.000000,ACC001022,ACC018409,419.98,0,BLOCK,1.0
TXN000975178,2024-01-08 14:43:01.000000,ACC000129,ACC004900,478.52,0,BLOCK,1.0
TXN000976849,2024-01-08 14:43:34.000000,ACC000436,ACC005311,540.55,0,BLOCK,1.0
TXN000965282,2024-01-08 14:45:01.000000,ACC000938,ACC009447,150.3,0,BLOCK,1.0
TXN000995748,2024-01-08 14:50:32.713276,ACC000180,ACC018913,65327.4,0,BLOCK,1.0
TXN000962286,2024-01-08 14:51:31.074668,ACC001039,ACC000369,46362.12,1,BLOCK,1.0
TXN000999661,2024-01-08 14:51:45.000000,ACC000061,ACC018603,282.14,0,BLOCK,1.0
TXN000962695,2024-01-08 14:52:43.000000,ACC000127,ACC021525,637.7,0,BLOCK,1.0
TXN000970811,2024-01-08 14:57:08.000000,ACC000230,ACC001586,25.94,0,BLOCK,1.0
TXN000990792,2024-01-08 15:00:00.000000,ACC003400,ACC000779,71803.43,0,BLOCK,0.0
TXN000302798,2024-01-08 15:00:00.000000,ACC026779,ACC014290,112170.96,0,COOLING,0.0
TXN000104313,2024-01-08 15:00:00.000000,ACC006738,ACC022459,149336.87,0,COOLING,0.0
TXN000516889,2024-01-08 15:00:00.000000,ACC013158,ACC022425,120243.46,0,COOLING,0.0
TXN000977780,2024-01-08 15:00:00.000000,ACC001717,ACC000053,89094.27,0,BLOCK,0.0
TXN000661201,2024-01-08 15:00:00.000000,ACC015942,ACC011047,111625.26,0,COOLING,0.0
TXN000311274,2024-01-08 15:00:00.000000,ACC009827,ACC007539,120464.7,0,COOLING,0.0
TXN000613032,2024-01-08 15:00:00.000000,ACC026874,ACC019377,132682.63,0,COOLING,0.0
TXN000959473,2024-01-08 15:09:46.063789,ACC000730,ACC005698,150551.27,1,BLOCK,1.0
TXN000981014,2024-01-08 15:11:34.000000,ACC011567,ACC000079,17645.01,0,BLOCK,0.0
TXN000972272,2024-01-08 15:22:28.000000,ACC000536,ACC002127,3292.65,0,BLOCK,1.0
TXN000998852,2024-01-08 15:22:38.504064,ACC009718,ACC000860,14735.65,1,BLOCK,0.0
TXN000978697,2024-01-08 15:30:26.000000,ACC000705,ACC003424,947.7,0,BLOCK,1.0
TXN000999557,2024-01-08 15:31:27.273944,ACC000018,ACC003174,27923.38,0,BLOCK,1.0
TXN000967266,2024-01-08 15:47:26.000000,ACC000555,ACC005366,218.49,0,BLOCK,1.0
TXN000977781,2024-01-08 15:54:07.531065,ACC000053,ACC017038,51184.42,0,BLOCK,1.0
TXN000843584,2024-01-08 16:00:00.000000,ACC024201,ACC009462,134616.51,0,COOLING,0.0
TXN000112717,2024-01-08 16:00:00.000000,ACC011314,ACC004558,135632.46,0,COOLING,0.0
TXN000346966,2024-01-08 16:00:00.000000,ACC022685,ACC024239,115384.1,0,COOLING,0.0
TXN000998364,2024-01-08 16:00:00.000000,ACC024572,ACC000073,103733.46,0,BLOCK,0.0
TXN000213923,2024-01-08 16:00:00.000000,ACC002297,ACC007770,149261.9,0,COOLING,0.0
TXN000418511,2024-01-08 16:00:00.000000,ACC025250,ACC008294,126153.7,0,COOLING,0.0
TXN000600484,2024-01-08 16:00:00.000000,ACC025670,ACC014970,131806.6,0,COOLING,0.0
TXN000831382,2024-01-08 16:00:00.000000,ACC021925,ACC001836,128965.73,0,COOLING,0.0
TXN000321310,2024-01-08 16:00:00.000000,ACC020354,ACC008811,145126.04,0,COOLING,0.0
TXN000759998,2024-01-08 16:00:00.000000,ACC005323,ACC002352,122454.44,0,COOLING,0.0
TXN000449608,2024-01-08 16:00:00.000000,ACC015450,ACC007617,126354.53,0,COOLING,0.0
TXN000986337,2024-01-08 16:15:52.000000,ACC000963,ACC007295,5243.45,0,BLOCK,1.0
TXN000964602,2024-01-08 16:17:07.000000,ACC001047,ACC022684,8228.39,0,BLOCK,1.0
TXN000993390,2024-01-08 16:20:35.133452,ACC000190,ACC018486,222116.54,1,BLOCK,1.0
TXN000966343,2024-01-08 16:25:49.000000,ACC000181,ACC002331,544.04,0,BLOCK,1.0
TXN000996212,2024-01-08 16:29:05.325037,ACC000283,ACC000213,69602.4,1,BLOCK,1.0
TXN000969779,2024-01-08 16:34:41.000000,ACC000240,ACC017064,919.32,0,BLOCK,1.0
TXN000988746,2024-01-08 16:52:17.000000,ACC000955,ACC019904,1320.24,0,BLOCK,1.0
TXN000905904,2024-01-08 17:00:00.000000,ACC001313,ACC018404,133467.49,0,COOLING,0.0
TXN000033649,2024-01-08 17:00:00.000000,ACC012309,ACC018596,115760.7,0,COOLING,0.0
TXN000479147,2024-01-08 17:00:00.000000,ACC026894,ACC024034,112557.09,0,COOLING,0.0
TXN000814793,2024-01-08 17:00:00.000000,ACC010416,ACC016686,117482.2,0,COOLING,0.0
TXN000988962,2024-01-08 17:01:24.319968,ACC000590,ACC009217,109842.26,1,BLOCK,1.0
TXN000998849,2024-01-08 17:02:37.829603,ACC013057,ACC000860,10953.61,1,BLOCK,0.0
TXN000981483,2024-01-08 17:05:56.000000,ACC000906,ACC011111,780.08,0,BLOCK,1.0
TXN000997134,2024-01-08 17:08:12.207009,ACC001048,ACC020403,44648.74,0,BLOCK,1.0
TXN000969406,2024-01-08 17:12:33.000000,ACC000147,ACC001543,306.76,0,BLOCK,1.0
TXN000979727,2024-01-08 17:27:34.000000,ACC000684,ACC019223,4348.9,0,BLOCK,1.0
TXN000972580,2024-01-08 17:30:33.000000,ACC000466,ACC024807,1092.09,0,BLOCK,1.0
TXN000971440,2024-01-08 17:32:29.000000,ACC000335,ACC017785,743.5,0,BLOCK,1.0
TXN000961968,2024-01-08 17:32:47.000000,ACC001026,ACC025001,2978.74,0,BLOCK,1.0
TXN000965457,2024-01-08 17:40:36.000000,ACC000840,ACC019170,182.87,0,BLOCK,1.0
TXN000963784,2024-01-08 17:42:16.000000,ACC000081,ACC021930,2697.25,0,BLOCK,1.0
TXN000976648,2024-01-08 17:49:29.000000,ACC000998,ACC009347,197.85,0,BLOCK,1.0
TXN000980480,2024-01-08 17:53:52.076285,ACC000940,ACC014425,199363.41,1,BLOCK,1.0
TXN000835998,2024-01-08 18:00:00.000000,ACC025986,ACC005788,112704.63,0,COOLING,0.0
TXN000607682,2024-01-08 18:00:00.000000,ACC008967,ACC003288,112417.5,0,COOLING,0.0
TXN000960816,2024-01-08 18:00:00.000000,ACC009478,ACC000130,31783.99,0,BLOCK,0.0
TXN000870442,2024-01-08 18:00:00.000000,ACC011248,ACC016875,147057.93,0,COOLING,0.0
TXN000905768,2024-01-08 18:00:00.000000,ACC025625,ACC019501,131075.96,0,COOLING,0.0
TXN000994088,2024-01-08 18:08:20.266599,ACC000189,ACC025123,56859.1,1,BLOCK,1.0
TXN000980359,2024-01-08 18:17:42.728666,ACC000359,ACC004333,57361.11,1,BLOCK,1.0
TXN000982684,2024-01-08 18:24:13.195850,ACC000899,ACC007497,14576.44,1,STEP_UP,1.0
TXN000985642,2024-01-08 18:48:11.667042,ACC000596,ACC000889,86131.59,1,BLOCK,1.0
TXN000986185,2024-01-08 18:59:47.819743,ACC000779,ACC000409,48750.07,1,BLOCK,1.0
TXN000989853,2024-01-08 19:04:55.419013,ACC000708,ACC022181,58423.55,0,BLOCK,1.0
TXN000977708,2024-01-08 19:09:58.000000,ACC000581,ACC015305,98.27,0,BLOCK,1.0
TXN000982314,2024-01-08 19:14:00.552983,ACC000351,ACC014863,45531.15,1,BLOCK,1.0
TXN000965969,2024-01-08 19:22:43.000000,ACC001013,ACC012630,762.79,0,BLOCK,1.0
TXN000967573,2024-01-08 19:34:10.156206,ACC000854,ACC014213,44456.47,0,BLOCK,1.0
TXN000993352,2024-01-08 19:50:43.000000,ACC000190,ACC016051,165.81,0,BLOCK,1.0
TXN000963290,2024-01-08 19:51:26.000000,ACC000815,ACC018509,407.58,0,BLOCK,1.0
TXN000973990,2024-01-08 19:57:28.000000,ACC000778,ACC012101,582.82,0,BLOCK,1.0
TXN000988963,2024-01-08 20:04:47.957121,ACC000590,ACC009217,77980.01,1,BLOCK,1.0
TXN000999558,2024-01-08 20:14:31.222475,ACC000018,ACC017307,18327.98,0,STEP_UP,1.0
TXN000965549,2024-01-08 20:27:16.673250,ACC020941,ACC001005,12123.3,1,BLOCK,0.0
TXN000991894,2024-01-08 20:27:29.204108,ACC000996,ACC021895,42957.17,1,BLOCK,1.0
TXN000984710,2024-01-08 20:32:44.039915,ACC001055,ACC008318,146041.91,1,BLOCK,1.0
TXN000984770,2024-01-08 20:48:51.000000,ACC000353,ACC016488,657.46,0,BLOCK,1.0
TXN000966008,2024-01-08 20:51:46.000000,ACC000820,ACC016890,3042.08,0,BLOCK,1.0
TXN000978979,2024-01-08 21:50:40.000000,ACC000477,ACC022604,1898.69,0,BLOCK,1.0
TXN000967574,2024-01-08 21:54:27.911454,ACC000854,ACC002925,39119.67,0,BLOCK,1.0
TXN000973658,2024-01-08 21:59:27.000000,ACC000742,ACC013437,469.19,0,BLOCK,1.0
TXN000997135,2024-01-08 22:07:46.256293,ACC001048,ACC005590,34496.47,0,BLOCK,1.0
TXN000960327,2024-01-08 22:13:50.000000,ACC000945,ACC011119,581.93,0,BLOCK,1.0
TXN000990795,2024-01-08 22:15:40.441971,ACC000779,ACC006547,22301.17,0,BLOCK,1.0
TXN000979612,2024-01-08 22:28:30.219488,ACC000074,ACC010493,10529.65,0,BLOCK,1.0
TXN000986186,2024-01-08 23:05:14.357634,ACC000409,ACC011811,47550.39,1,BLOCK,1.0
TXN000991900,2024-01-08 23:42:44.918881,ACC000996,ACC018532,43130.24,1,BLOCK,1.0
TXN000987926,2024-01-09 00:00:00.000000,ACC001030,ACC000304,63094.6,1,BLOCK,1.0
TXN000992221,2024-01-09 00:00:00.000000,ACC000497,ACC000018,98206.37,1,BLOCK,1.0
TXN000999065,2024-01-09 00:00:00.000000,ACC000031,ACC023683,46294.31,1,BLOCK,1.0
TXN000959333,2024-01-09 00:00:00.000000,ACC000482,ACC000435,136462.21,1,BLOCK,1.0
TXN000969046,2024-01-09 00:00:00.000000,ACC000906,ACC000534,63520.16,1,BLOCK,1.0
TXN000959389,2024-01-09 00:00:00.000000,ACC000127,ACC000389,58850.73,1,BLOCK,1.0
TXN000998002,2024-01-09 00:00:00.000000,ACC000051,ACC013151,43191.94,1,BLOCK,1.0
TXN000962287,2024-01-09 00:00:07.007730,ACC000369,ACC008554,42445.26,1,BLOCK,1.0
TXN000988569,2024-01-09 00:11:19.000000,ACC000021,ACC024304,625.24,0,BLOCK,1.0
TXN000989854,2024-01-09 00:16:58.515552,ACC000708,ACC021631,50562.19,0,BLOCK,1.0
TXN000997409,2024-01-09 00:38:36.809153,ACC000972,ACC009596,18688.29,0,BLOCK,1.0
TXN000972646,2024-01-09 00:38:40.858564,ACC004102,ACC000135,10799.8,1,BLOCK,0.0
TXN000996213,2024-01-09 00:43:37.987556,ACC000213,ACC000677,67514.33,1,BLOCK,1.0
TXN000965566,2024-01-09 00:58:02.002533,ACC001005,ACC017061,184701.51,1,BLOCK,1.0
TXN000992971,2024-01-09 01:06:49.097992,ACC000354,ACC000434,16691.15,1,BLOCK,1.0
TXN000997411,2024-01-09 01:07:01.809140,ACC000972,ACC011250,16480.11,0,BLOCK,1.0
TXN000998846,2024-01-09 01:12:16.494458,ACC016886,ACC000860,13852.05,1,BLOCK,0.0
TXN000987927,2024-01-09 01:13:09.907304,ACC000304,ACC010022,60926.57,1,BLOCK,1.0
TXN000972644,2024-01-09 01:15:35.850217,ACC001197,ACC000135,14595.59,1,BLOCK,0.0
TXN000983920,2024-01-09 01:45:13.910064,ACC000036,ACC024566,13245.05,0,STEP_UP,1.0
TXN000979611,2024-01-09 01:49:57.071481,ACC000074,ACC008653,9407.61,0,BLOCK,1.0
TXN000974325,2024-01-09 02:02:21.000000,ACC000570,ACC016411,10299.67,0,BLOCK,1.0
TXN000998005,2024-01-09 02:08:01.177209,ACC000051,ACC010694,42950.48,1,BLOCK,1.0
TXN000998004,2024-01-09 02:09:56.834213,ACC000051,ACC024159,42857.35,1,BLOCK,1.0
TXN000981550,2024-01-09 02:28:25.877312,ACC000802,ACC000104,29178.52,1,BLOCK,1.0
TXN000959859,2024-01-09 02:36:29.232470,ACC000384,ACC019494,49343.82,1,BLOCK,1.0
TXN000997136,2024-01-09 02:39:14.676598,ACC001048,ACC018666,43075.39,0,BLOCK,1.0
TXN000992222,2024-01-09 02:44:08.498199,ACC000018,ACC000339,95260.18,1,BLOCK,1.0
TXN000991897,2024-01-09 02:59:34.891048,ACC000996,ACC020773,42968.36,1,BLOCK,1.0
TXN000998007,2024-01-09 03:06:21.601767,ACC000051,ACC014200,42895.97,1,BLOCK,1.0
TXN000998003,2024-01-09 03:08:45.072996,ACC000051,ACC012781,42991.47,1,BLOCK,1.0
TXN000998845,2024-01-09 03:20:07.164253,ACC018092,ACC000860,14674.09,1,BLOCK,0.0
TXN000958702,2024-01-09 03:20:20.000000,ACC000134,ACC009575,1412.75,0,BLOCK,1.0
TXN000999066,2024-01-09 03:20:22.286658,ACC000031,ACC010137,46097.87,1,BLOCK,1.0
TXN000960016,2024-01-09 03:35:04.000000,ACC000918,ACC001740,532.44,0,BLOCK,1.0
TXN000998006,2024-01-09 03:39:40.846047,ACC000051,ACC008841,42837.7,1,BLOCK,1.0
TXN000991898,2024-01-09 03:50:36.756839,ACC000996,ACC014497,43123.18,1,BLOCK,1.0
TXN000966589,2024-01-09 04:03:55.686474,ACC000426,ACC000244,99048.09,1,BLOCK,1.0
TXN000988145,2024-01-09 04:05:25.014743,ACC000761,ACC000519,20900.96,1,BLOCK,1.0
TXN000982914,2024-01-09 04:15:20.000000,ACC000400,ACC025391,12091.52,0,BLOCK,1.0
TXN000973395,2024-01-09 04:53:47.615353,ACC023223,ACC000465,13474.07,1,BLOCK,0.0
TXN000983919,2024-01-09 04:56:11.225268,ACC000036,ACC017978,11012.18,0,BLOCK,1.0
TXN000998366,2024-01-09 04:59:02.242815,ACC000073,ACC021751,40067.68,0,BLOCK,1.0
TXN000966545,2024-01-09 05:00:00.000000,ACC000256,ACC009099,2260.23,0,STEP_UP,1.0
TXN000999069,2024-01-09 05:03:00.499507,ACC000031,ACC020509,45949.17,1,BLOCK,1.0
TXN000960817,2024-01-09 05:10:18.271419,ACC000130,ACC010617,19078.6,0,BLOCK,1.0
TXN000999070,2024-01-09 05:11:12.151316,ACC000031,ACC010821,46146.42,1,BLOCK,1.0
TXN000973406,2024-01-09 05:12:33.743695,ACC002571,ACC000465,12464.9,1,BLOCK,0.0
TXN000992223,2024-01-09 05:28:16.996399,ACC000339,ACC000217,92402.37,1,BLOCK,1.0
TXN000999067,2024-01-09 05:39:34.856895,ACC000031,ACC020143,46232.23,1,BLOCK,1.0
TXN000998365,2024-01-09 05:45:22.502996,ACC000073,ACC008057,49064.12,0,BLOCK,1.0
TXN000977492,2024-01-09 05:52:28.504879,ACC000199,ACC000089,81752.02,1,BLOCK,1.0
TXN000965547,2024-01-09 05:58:26.518499,ACC014587,ACC001005,13284.95,1,BLOCK,0.0
TXN000979613,2024-01-09 06:02:43.727182,ACC000074,ACC012746,8959.99,0,BLOCK,1.0
TXN000965556,2024-01-09 06:39:56.574119,ACC024134,ACC001005,14067.48,1,BLOCK,0.0
TXN000977849,2024-01-09 06:50:30.000000,ACC000593,ACC024020,185.75,0,BLOCK,1.0
TXN000999953,2024-01-09 06:57:26.803044,ACC000071,ACC018903,48033.59,0,BLOCK,1.0
TXN000999068,2024-01-09 06:57:45.360172,ACC000031,ACC008880,46128.83,1,BLOCK,1.0
TXN000978561,2024-01-09 07:03:42.000000,ACC000735,ACC018323,1911.98,0,BLOCK,1.0
TXN000984060,2024-01-09 07:17:57.000000,ACC000131,ACC006158,320.42,0,BLOCK,1.0
TXN000513516,2024-01-09 07:20:08.000000,ACC009763,ACC021788,100000.0,0,COOLING,0.0
TXN000999952,2024-01-09 07:20:51.174608,ACC000071,ACC003493,81429.36,0,BLOCK,1.0
TXN000965067,2024-01-09 07:27:14.000000,ACC001052,ACC024767,2422.58,0,BLOCK,1.0
TXN000984570,2024-01-09 07:27:19.000000,ACC000111,ACC020941,1358.41,0,BLOCK,1.0
TXN000959334,2024-01-09 07:29:55.557833,ACC000435,ACC000948,132368.34,1,BLOCK,1.0
TXN000983811,2024-01-09 07:31:11.000000,ACC000364,ACC003509,939.74,0,BLOCK,1.0
TXN000980331,2024-01-09 07:33:41.000000,ACC000359,ACC021746,2146.25,0,BLOCK,1.0
TXN000992500,2024-01-09 07:35:04.000000,ACC000750,ACC018987,1015.09,0,BLOCK,1.0
TXN000999441,2024-01-09 07:36:46.000000,ACC000164,ACC006208,693.79,0,BLOCK,1.0
TXN000962903,2024-01-09 07:41:45.000000,ACC000966,ACC016071,78.06,0,BLOCK,1.0
TXN000999835,2024-01-09 07:44:22.000000,ACC001018,ACC020327,3108.62,0,BLOCK,1.0
TXN000992346,2024-01-09 07:50:21.000000,ACC000453,ACC024443,63.77,0,BLOCK,1.0
TXN000997410,2024-01-09 07:51:13.524490,ACC000972,ACC023156,23123.67,0,BLOCK,1.0
TXN000979549,2024-01-09 07:53:26.000000,ACC000003,ACC021917,2105.62,0,BLOCK,1.0
TXN000544131,2024-01-09 08:00:00.000000,ACC020271,ACC021697,104573.85,0,COOLING,0.0
TXN000992438,2024-01-09 08:00:00.000000,ACC010002,ACC000508,42712.68,0,BLOCK,0.0
TXN000981397,2024-01-09 08:00:00.000000,ACC019497,ACC000232,74252.25,0,BLOCK,0.0
TXN000073702,2024-01-09 08:00:00.000000,ACC014570,ACC008836,141574.0,0,COOLING,0.0
TXN000784911,2024-01-09 08:00:00.000000,ACC001270,ACC002318,111959.75,0,COOLING,0.0
TXN000987402,2024-01-09 08:00:00.000000,ACC019821,ACC000215,96049.11,0,BLOCK,0.0
TXN000234297,2024-01-09 08:00:00.000000,ACC010431,ACC002388,123685.96,0,COOLING,0.0
TXN000969854,2024-01-09 08:01:44.000000,ACC000288,ACC007362,144.15,0,BLOCK,1.0
TXN000990794,2024-01-09 08:11:01.898347,ACC000779,ACC021905,25603.79,0,BLOCK,1.0
TXN000992224,2024-01-09 08:12:25.494598,ACC000217,ACC000497,89630.3,1,BLOCK,1.0
TXN000968212,2024-01-09 08:17:09.000000,ACC000644,ACC025992,6042.05,0,BLOCK,1.0
TXN000911837,2024-01-09 08:20:38.000000,ACC003296,ACC023954,100000.0,0,COOLING,0.0
TXN000985628,2024-01-09 08:22:40.000000,ACC000889,ACC016313,821.31,0,BLOCK,1.0
TXN000985399,2024-01-09 08:28:31.926339,ACC000398,ACC001461,34430.99,0,BLOCK,1.0
TXN000979343,2024-01-09 08:51:35.000000,ACC000421,ACC010057,421.23,0,BLOCK,1.0
TXN000998848,2024-01-09 08:52:26.157251,ACC012598,ACC000860,12205.49,1,BLOCK,0.0
TXN000332089,2024-01-09 09:00:00.000000,ACC008951,ACC014966,109227.05,0,COOLING,0.0
TXN000514136,2024-01-09 09:00:00.000000,ACC026644,ACC011458,134278.26,0,COOLING,0.0
TXN000482130,2024-01-09 09:00:00.000000,ACC009131,ACC013158,115088.29,0,COOLING,0.0
